345.16653,1470.4415625
345.3850550224816,1470.4415625
345.60356900822626,1488.87328125
345.8220719546844,1775.5889062499998
346.0405638593062,1841.12390625
346.25904471954163,1753.06125
346.4775145328412,1820.64421875
346.6959732966549,2019.2971874999998
346.9144210084331,1732.5815625
347.1328576656258,1751.0132812499999
347.3512832656833,1841.12390625
347.56969780605596,1685.47828125
347.7881012841936,1830.8840624999998
348.0064936975467,1779.6848437499998
348.22487504356553,1783.78078125
348.4432453197,1748.9653125
348.6616045234005,1888.2271875
348.87995265211725,1974.241875
349.09828970330034,1947.6182812499999
349.3166156744001,1964.0020312499998
349.53493056286663,1992.67359375
349.7532343661502,1947.6182812499999
349.9715270817009,2062.30453125
350.1898087069691,1935.33046875
350.4080792394048,1984.4817187499998
350.62633867645826,2142.1753125
350.8445870155798,1988.5776562499998
351.06282425421955,1955.8101562499999
351.28105038982767,2011.1053124999999
351.49926541985445,2021.34515625
351.71746934174996,2162.6549999999997
351.9356621529644,2111.4557812499997
352.1538438509482,1949.66625
352.3720144331513,1929.1865624999998
352.59017389702404,1980.3857812499998
352.80832224001654,2023.3931249999998
353.0264594595791,1900.5149999999999
353.2445855531618,2029.53703125
353.4627005182149,2088.928125
353.68080435218866,1841.12390625
353.8988970525332,1910.75484375
354.11697861669865,2031.5849999999998
354.3350490421353,2029.53703125
354.5531083262935,2140.12734375
354.7711564666232,2035.6809374999998
354.9891934605747,2125.7915625
355.20721930559824,1994.7215625
355.4252339991439,2095.07203125
355.64323753866205,1974.241875
355.8612299216027,2015.2012499999998
356.0792111454163,2031.5849999999998
356.29718120755274,2029.53703125
356.51514010546254,2066.40046875
356.7330878365956,2029.53703125
356.9510243984023,2070.49640625
357.1689497883328,2099.16796875
357.38686400383733,1990.625625
357.604767042366,1974.241875
357.8226589013691,2054.11265625
358.04053957829683,2160.60703125
358.2584090705993,2193.37453125
358.47626737572676,2035.6809374999998
358.6941144911295,2031.5849999999998
358.9119504142576,2107.35984375
359.1297751425613,2078.68828125
359.34758867349075,2086.88015625
359.5653910044963,2064.3525
359.78318213302794,2203.614375
360.000962056536,2119.6476562499997
360.21873077247074,2043.8728124999998
360.4364882782822,2144.2232812499997
360.65423457142066,2052.0646874999998
360.8719696493364,2004.96140625
361.0896935094795,1914.85078125
361.3074061493001,2019.2971874999998
361.5251075662486,2174.9428125
361.7427977577751,2195.4224999999997
361.96047672132977,2111.4557812499997
362.17814445436284,2232.2859375
362.39580095432456,2050.01671875
362.613446218665,2084.8321874999997
362.8310802448344,2131.93546875
363.0487030302831,2054.11265625
363.26631457246117,2029.53703125
363.48391486881883,2213.8542187499997
363.70150391680636,2336.73234375
363.91908171387377,2187.2306249999997
364.13664825747145,2252.765625
364.3542035450495,2263.00546875
364.5717475740581,2203.614375
364.7892803419476,2072.544375
365.00680184616806,2138.079375
365.2243120841697,2174.9428125
365.4418110534027,2242.52578125
365.65929875131735,2133.9834375
365.87677517536383,2146.27125
366.0942403229923,2381.78765625
366.3116941916529,2357.2120312499997
366.52913677879593,2129.8875
366.74656808187166,2287.58109375
366.96398809833005,2140.12734375
367.18139682562145,2148.31921875
367.3987942611961,2158.5590625
367.6161804025041,2164.70296875
367.83355524699573,2117.5996875
368.05091879212114,2203.614375
368.26827103533054,2170.8468749999997
368.4856119740742,2193.37453125
368.70294160580227,2179.0387499999997
368.9202599279648,2394.07546875
369.13756693801224,2160.60703125
369.35486263339465,2308.0607812499998
369.57214701156227,2279.38921875
369.7894200699653,2088.928125
370.00668180605385,2287.58109375
370.2239322172783,2332.6364062499997
370.4411713010887,2336.73234375
370.6583990549353,2181.08671875
370.8756154762683,2260.9575
371.09282056253784,2295.77296875
371.31001431119427,2269.149375
371.5271967196877,2226.14203125
371.7443677854682,2125.7915625
371.9615275059862,2402.26734375
372.17867587869176,2154.4631249999998
372.39581290103524,2187.2306249999997
372.61293857046655,2283.48515625
372.8300528844361,2097.12
373.0471558403941,2318.300625
373.26424743579065,2199.5184375
373.481327668076,2353.11609375
373.6983965347004,2404.3153125
373.9154540331139,2279.38921875
374.1325001607669,2234.33390625
374.3495349151095,2346.9721875
374.5665582935918,2353.11609375
374.7835702936642,2369.49984375
375.00057091277677,2328.54046875
375.21756014837973,2349.0201562499997
375.4345379979232,2402.26734375
375.6515044588576,2297.8209374999997
375.8684595286329,2363.3559375
376.0854032046994,2359.2599999999998
376.30233548450735,2340.8282812499997
376.5192563655069,2523.0975
376.73616584514815,2375.6437499999997
376.9530639208815,2394.07546875
377.16995059015704,2346.9721875
377.386825850425,2373.59578125
377.6036896991355,2355.1640625
377.8205421337388,2473.94625
378.0373831516851,2600.9203125
378.2542127504246,2492.37796875
378.47103092740747,2402.26734375
378.687837680084,2406.36328125
378.90463300590426,2322.3965625
379.1214169023186,2338.7803125
379.33818936677704,2408.4112499999997
379.5549503967299,2500.56984375
379.7716999896274,2420.6990625
379.9884381429197,2549.72109375
380.20516485405693,2498.521875
380.42188012048945,2422.74703125
380.6385839396673,2455.51453125
380.85527630904073,2627.54390625
